CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,CLV,CLV_Segment,Business_Action
17761,153,1,712.78,2,2,3,223,Lost Customers -_-,3045.006675887505,High Value,Win Back Campaign
17763,265,1,15.0,1,2,1,121,Lost Customers -_-,64.0802213001383,Low Value,Nurture
17764,6,2,818.82,5,3,3,533,Loyal Customers ;),1749.005560165975,High Value,Upsell Opportunity
17765,212,3,371.88,1,4,2,142,At Risk :(,529.558948824343,Low Value,Nurture
17767,17,1,271.2,5,2,2,522,Potential Loyalists ^-^,1158.5704011065006,Medium Value,Growth Opportunity
17768,168,3,2273.18,2,4,5,245,At Risk :(,3237.0194990010755,High Value,Urgent Retention
17769,14,10,3997.98,5,5,5,555,OG-Champions,1707.9429543568465,High Value,VIP Retention
17770,36,5,1143.27,4,4,4,444,OG-Champions,976.8132614107884,Medium Value,Growth Opportunity
17771,58,2,245.81,3,3,1,331,Loyal Customers ;),525.0519732595666,Low Value,Nurture
17772,12,2,182.77,5,3,1,531,Loyal Customers ;),390.39806823420935,Low Value,Nurture
17774,147,4,1225.41,2,4,4,244,At Risk :(,1308.742399723375,Medium Value,Growth Opportunity
17775,256,1,56.4,1,2,1,121,Lost Customers -_-,240.94163208852004,Low Value,Nurture
17777,26,3,665.86,4,4,3,443,OG-Champions,948.1879145535578,Medium Value,Growth Opportunity
17779,23,3,658.57,4,4,3,443,OG-Champions,937.8069187029351,Medium Value,Growth Opportunity
17781,254,2,188.02,1,3,1,131,At Risk :(,401.6121069617336,Low Value,Nurture
17783,74,2,283.47,3,3,2,332,Loyal Customers ;),605.4940110650069,Low Value,Nurture
17785,55,1,131.94,3,2,1,321,Promising :),563.6496265560165,Low Value,Nurture
17786,87,2,278.74,3,3,2,332,Loyal Customers ;),595.3906961733518,Low Value,Nurture
17787,65,4,1865.19,3,4,4,344,Loyal Customers ;),1992.0297994467496,High Value,Upsell Opportunity
17788,75,2,1117.9,3,3,4,334,Loyal Customers ;),2387.842646380821,High Value,Upsell Opportunity
17789,283,1,225.9,1,2,1,121,Lost Customers -_-,965.0481327800828,Medium Value,Growth Opportunity
17790,4,14,1965.55,5,5,4,554,OG-Champions,599.7756141737469,Low Value,Nurture
17791,61,1,106.1,3,2,1,321,Promising :),453.260765329645,Low Value,Nurture
17793,27,1,323.04,4,2,2,422,Potential Loyalists ^-^,1380.0316459197788,Medium Value,Growth Opportunity
17795,181,2,350.39,2,3,2,232,At Risk :(,748.4356247118487,Low Value,Nurture
17796,42,4,697.9,4,4,3,443,OG-Champions,745.3597740894421,Low Value,Nurture
17797,24,3,780.43,4,4,3,443,OG-Champions,1111.3361579837097,Medium Value,Growth Opportunity
17799,24,10,3055.93,4,5,5,455,OG-Champions,1305.497804518211,Medium Value,Growth Opportunity
17800,38,9,1199.01,4,5,4,454,OG-Champions,569.1320454894728,Low Value,Nurture
17802,5,3,1285.04,5,4,4,544,OG-Champions,1829.903279545105,High Value,VIP Retention
17805,75,1,512.31,3,2,3,323,Promising :),2188.595878284924,High Value,Growth Opportunity
17806,13,1,546.04,5,2,3,523,Potential Loyalists ^-^,2332.690935915168,High Value,Growth Opportunity
17809,18,12,5411.91,5,5,5,555,OG-Champions,1926.6466136468416,High Value,VIP Retention
17811,2,39,7837.73,5,5,5,555,OG-Champions,858.5358510952702,Low Value,Nurture
17812,14,4,732.16,5,4,3,543,OG-Champions,781.949580451821,Low Value,Nurture
17813,16,5,1770.88,5,4,4,544,OG-Champions,1513.0450972798526,Medium Value,Growth Opportunity
17816,215,4,36.56,1,4,1,141,At Risk :(,39.04621484555095,Low Value,Nurture
17817,160,3,387.68,2,4,2,242,At Risk :(,552.0582265252805,Low Value,Nurture
17819,66,7,3704.87,3,5,5,355,Loyal Customers ;),2261.0370427451758,High Value,Upsell Opportunity
17824,53,1,298.4,3,2,2,322,Promising :),1274.769202397418,Medium Value,Growth Opportunity
17827,37,5,1995.46,4,4,4,444,OG-Champions,1704.9269119409864,High Value,VIP Retention
17828,24,4,1820.09,4,4,4,444,OG-Champions,1943.862833102812,High Value,VIP Retention
17829,300,1,889.24,1,2,3,123,Lost Customers -_-,3798.846399262333,High Value,Win Back Campaign
17830,121,3,398.7,2,4,2,242,At Risk :(,567.7507607192255,Low Value,Nurture
17831,183,1,35.4,2,2,1,221,Lost Customers -_-,151.2293222683264,Low Value,Nurture
17832,51,1,155.37,3,2,1,321,Promising :),663.7429322268326,Low Value,Nurture
17835,11,3,350.64,5,4,2,542,OG-Champions,499.3130843706777,Low Value,Nurture
17836,49,1,110.21,3,2,1,321,Promising :),470.8187459658829,Low Value,Nurture
17837,31,8,1593.38,4,5,4,454,OG-Champions,850.8678584601199,Low Value,Nurture
17838,28,5,2779.3,4,4,5,445,OG-Champions,2374.642120792992,High Value,VIP Retention
17839,43,1,338.8,4,2,2,422,Potential Loyalists ^-^,1447.3585984324577,Medium Value,Growth Opportunity
17841,1,124,40991.57,5,5,5,555,OG-Champions,1412.2305790538228,Medium Value,Growth Opportunity
17843,100,1,205.48,2,2,1,221,Lost Customers -_-,877.813591516828,Low Value,Nurture
17844,108,1,51.56,2,2,1,221,Lost Customers -_-,220.26508068234207,Low Value,Nurture
17846,87,1,2033.1,3,2,4,324,Promising :),8685.433195020747,High Value,Growth Opportunity
17848,83,9,901.2,3,5,3,353,Loyal Customers ;),427.7710773013677,Low Value,Nurture
17849,71,4,605.8000000000001,3,4,3,343,Loyal Customers ;),646.9966343937299,Low Value,Nurture
17850,667,34,5391.21,1,5,5,155,At Risk :(,677.3920193637621,Low Value,Nurture
17852,13,2,114.34,5,3,1,531,Loyal Customers ;),244.23108344859384,Low Value,Nurture
17854,158,2,311.26,2,3,2,232,At Risk :(,664.8536560627017,Low Value,Nurture
17855,667,1,208.97,1,2,1,121,Lost Customers -_-,892.7229230059935,Low Value,Nurture
17856,121,4,1418.03,2,4,4,244,At Risk :(,1514.4612701705855,Medium Value,Growth Opportunity
17857,19,23,26879.04,5,5,5,555,OG-Champions,4992.506758073246,High Value,VIP Retention
17858,3,12,5155.66,5,5,5,555,OG-Champions,1835.421298601506,High Value,VIP Retention
17859,131,1,148.21,2,2,1,221,Lost Customers -_-,633.1553065928999,Low Value,Nurture
17860,547,1,252.8,1,2,2,122,Lost Customers -_-,1079.9653296449978,Medium Value,Growth Opportunity
17861,26,8,2100.8,4,5,5,455,OG-Champions,1121.8310742277547,Medium Value,Growth Opportunity
17862,325,1,330.9,1,2,2,122,Lost Customers -_-,1413.609681881051,Medium Value,Growth Opportunity
17863,31,6,3160.0,4,5,5,455,OG-Champions,2249.927770093745,High Value,VIP Retention
17864,14,3,597.5,5,4,3,543,OG-Champions,850.8429383740587,Low Value,Nurture
17865,2,20,10526.32,5,5,5,555,OG-Champions,2248.42971692024,High Value,VIP Retention
17866,144,1,329.65,2,2,2,222,Lost Customers -_-,1408.2696634393728,Medium Value,Growth Opportunity
17867,91,6,1197.1,2,5,4,254,At Risk :(,852.3381435377286,Low Value,Nurture
17869,109,5,428.18,2,4,2,242,At Risk :(,365.8382554172429,Low Value,Nurture
17870,16,12,1894.35,5,5,4,554,OG-Champions,674.3909289995389,Low Value,Nurture
17871,206,1,155.9,1,2,1,121,Lost Customers -_-,666.0071000461043,Low Value,Nurture
17873,82,5,1859.16,3,4,4,344,Loyal Customers ;),1588.4717897648686,High Value,Upsell Opportunity
17874,158,6,683.46,2,5,3,253,At Risk :(,486.6252005532504,Low Value,Nurture
17877,172,1,237.61,2,2,1,221,Lost Customers -_-,1015.0734255417242,Medium Value,Growth Opportunity
17878,45,1,379.45,3,2,2,322,Promising :),1621.015998155832,High Value,Growth Opportunity
17879,175,1,178.52,2,2,1,221,Lost Customers -_-,762.6400737667128,Low Value,Nurture
17880,425,1,458.92,1,2,2,122,Lost Customers -_-,1960.513010603965,High Value,Win Back Campaign
17881,131,1,133.35,2,2,1,221,Lost Customers -_-,569.6731673582295,Low Value,Nurture
17883,16,4,671.77,5,4,3,543,OG-Champions,717.4528377132318,Low Value,Nurture
17884,182,4,717.45,2,4,3,243,At Risk :(,766.2392461964039,Low Value,Nurture
17885,14,1,190.19,5,2,1,521,Potential Loyalists ^-^,812.4944859382204,Low Value,Nurture
17886,122,3,899.61,2,4,3,243,At Risk :(,1281.0490640848318,Medium Value,Growth Opportunity
17887,305,1,111.35,1,2,1,121,Lost Customers -_-,475.68884278469335,Low Value,Nurture
17888,23,8,726.05,4,5,3,453,OG-Champions,387.7120389580451,Low Value,Nurture
17889,36,2,203.87,4,3,1,431,Loyal Customers ;),435.4678238819733,Low Value,Nurture
17890,324,2,602.09,1,3,3,133,At Risk :(,1286.0686814200092,Medium Value,Growth Opportunity
17891,163,1,203.86,2,2,1,221,Lost Customers -_-,870.892927616413,Low Value,Nurture
17892,58,3,244.1,3,4,1,341,Loyal Customers ;),347.59960043030577,Low Value,Nurture
17893,227,1,112.25,1,2,1,121,Lost Customers -_-,479.5336560627017,Low Value,Nurture
17894,73,8,1119.81,3,5,4,354,Loyal Customers ;),597.9806051175657,Low Value,Nurture
17895,46,1,98.0,3,2,1,321,Promising :),418.6574458275703,Low Value,Nurture
17896,25,1,256.32,4,2,2,422,Potential Loyalists ^-^,1095.0028215767634,Medium Value,Growth Opportunity
17897,174,3,566.6,2,4,3,243,At Risk :(,806.8411864146304,Low Value,Nurture
17898,87,2,152.06,3,3,1,331,Loyal Customers ;),324.8012816966344,Low Value,Nurture
17899,279,1,155.8,1,2,1,121,Lost Customers -_-,665.57989857077,Low Value,Nurture
17900,308,2,112.2,1,3,1,131,At Risk :(,239.66002766251725,Low Value,Nurture
17901,60,1,110.38,3,2,1,321,Promising :),471.5449884739511,Low Value,Nurture
17904,23,1,191.67,4,2,1,421,Potential Loyalists ^-^,818.8170677731674,Low Value,Nurture
17905,72,4,800.24,3,4,3,343,Loyal Customers ;),854.6592715537114,Low Value,Nurture
17906,189,1,72.9,2,2,1,221,Lost Customers -_-,311.4298755186722,Low Value,Nurture
17908,698,1,243.28,1,2,1,121,Lost Customers -_-,1039.2957491931766,Medium Value,Growth Opportunity
17911,11,1,366.23,5,2,2,522,Potential Loyalists ^-^,1564.5399631166438,Medium Value,Growth Opportunity
17912,312,5,311.01,1,4,2,142,At Risk :(,265.7278616874136,Low Value,Nurture
17913,1,2,411.6,5,3,2,532,Loyal Customers ;),879.1806362378977,Low Value,Nurture
17914,182,1,336.43,2,2,2,222,Lost Customers -_-,1437.2339234670355,Medium Value,Growth Opportunity
17917,47,3,341.28,3,4,2,342,Loyal Customers ;),485.9843983402489,Low Value,Nurture
17919,2,1,1304.04,5,2,4,524,Potential Loyalists ^-^,5570.8781189488245,High Value,Growth Opportunity
17920,13,17,4204.1,5,5,5,555,OG-Champions,1056.4692485016135,Medium Value,Growth Opportunity
17921,149,4,826.52,2,4,3,243,At Risk :(,882.7264084831719,Low Value,Nurture
17923,311,1,207.5,1,2,1,121,Lost Customers -_-,886.44306131858,Low Value,Nurture
17924,13,7,2962.5,5,5,5,555,OG-Champions,1807.9776723967595,High Value,VIP Retention
17925,667,1,244.08,1,2,1,121,Lost Customers -_-,1042.7133609958507,Medium Value,Growth Opportunity
17926,135,2,397.29,2,3,2,232,At Risk :(,848.6143706777317,Low Value,Nurture
17928,47,2,212.54,3,3,1,331,Loyal Customers ;),453.9870078377132,Low Value,Nurture
17929,13,4,843.0,5,4,3,543,OG-Champions,900.3271092669432,Medium Value,Growth Opportunity
17930,73,5,1740.48,3,4,4,344,Loyal Customers ;),1487.0712475795297,Medium Value,Growth Opportunity
17931,135,2,408.36,2,3,2,232,At Risk :(,872.2599723374827,Low Value,Nurture
17932,6,3,1331.57,5,4,4,544,OG-Champions,1896.162228369448,High Value,VIP Retention
17934,1,2,704.25,5,3,3,533,Loyal Customers ;),1504.283195020747,Medium Value,Growth Opportunity
17935,140,2,145.79,2,3,1,231,At Risk :(,311.40851544490545,Low Value,Nurture
17936,243,1,389.84,1,2,2,122,Lost Customers -_-,1665.4022314430613,High Value,Win Back Campaign
17937,116,7,4301.22,2,5,5,255,At Risk :(,2624.9821853388657,High Value,Urgent Retention
17939,279,1,99.14,1,2,1,121,Lost Customers -_-,423.5275426463808,Low Value,Nurture
17940,51,10,4106.44,3,5,5,355,Loyal Customers ;),1754.2772263715997,High Value,Upsell Opportunity
17941,337,1,304.56,1,2,2,122,Lost Customers -_-,1301.0848132780084,Medium Value,Growth Opportunity
17942,302,1,77.5,1,2,1,121,Lost Customers -_-,331.08114338404795,Low Value,Nurture
17946,235,2,149.57999999999998,1,3,1,131,At Risk :(,319.5039834024896,Low Value,Nurture
17947,303,1,176.68,1,2,1,121,Lost Customers -_-,754.7795666205625,Low Value,Nurture
17948,149,1,358.56,2,2,2,222,Lost Customers -_-,1531.7736099585063,Medium Value,Growth Opportunity
17949,4,45,58510.48,5,5,5,555,OG-Champions,5554.614084114543,High Value,VIP Retention
17950,74,3,482.2,3,4,2,342,Loyal Customers ;),686.6551713539264,Low Value,Nurture
17951,41,3,1008.54,4,4,4,444,OG-Champions,1436.1659197786998,Medium Value,Growth Opportunity
17954,125,12,2332.72,2,5,5,255,At Risk :(,830.4511879514369,Low Value,Nurture
17955,200,4,557.3,1,4,3,143,At Risk :(,595.1984555094513,Low Value,Nurture
17956,251,1,12.75,1,2,1,121,Lost Customers -_-,54.46818810511756,Low Value,Nurture
17957,245,1,111.68,1,2,1,121,Lost Customers -_-,477.0986076532965,Low Value,Nurture
17958,118,1,508.46,2,2,3,223,Lost Customers -_-,2172.1486214845554,High Value,Win Back Campaign
17960,173,1,73.78,2,2,1,221,Lost Customers -_-,315.18924850161363,Low Value,Nurture
17961,2,39,1296.44,5,5,4,554,OG-Champions,142.01053350829287,Low Value,Nurture
17962,144,1,102.83,2,2,1,221,Lost Customers -_-,439.2912770862149,Low Value,Nurture
17964,122,2,471.7,2,3,2,232,At Risk :(,1007.5546795758412,Medium Value,Growth Opportunity
17965,10,14,2622.57,5,5,5,555,OG-Champions,800.261266548113,Low Value,Nurture
17966,34,5,1098.43,4,4,4,444,OG-Champions,938.5018331028124,Medium Value,Growth Opportunity
17967,639,1,123.07,1,2,1,121,Lost Customers -_-,525.7568556938681,Low Value,Nurture
17968,698,1,277.35,1,2,2,122,Lost Customers -_-,1184.8432918395574,Medium Value,Growth Opportunity
17969,168,2,228.2,2,3,1,231,At Risk :(,487.4368833563854,Low Value,Nurture
17970,5,1,582.59,5,2,3,523,Potential Loyalists ^-^,2488.833075149839,High Value,Growth Opportunity
17972,7,1,136.04,5,2,1,521,Potential Loyalists ^-^,581.164887044721,Low Value,Nurture
17973,53,1,337.04,3,2,2,322,Promising :),1439.8398524665745,Medium Value,Growth Opportunity
17974,26,3,740.79,4,4,3,443,OG-Champions,1054.8886030428769,Medium Value,Growth Opportunity
17975,17,13,4488.81,5,5,5,555,OG-Champions,1475.0971188424303,Medium Value,Growth Opportunity
17976,667,1,353.19,1,2,2,122,Lost Customers -_-,1508.8328907330567,Medium Value,Growth Opportunity
17977,61,1,288.14,3,2,2,322,Promising :),1230.9383310281237,Medium Value,Growth Opportunity
17978,455,1,300.92,1,2,2,122,Lost Customers -_-,1285.5346795758414,Medium Value,Growth Opportunity
17979,170,4,757.71,2,4,3,243,At Risk :(,809.2370746887967,Low Value,Nurture
17980,167,3,811.45,2,4,3,243,At Risk :(,1155.5087905332718,Medium Value,Growth Opportunity
17984,147,1,152.68,2,2,1,221,Lost Customers -_-,652.2512125403412,Low Value,Nurture
17985,24,1,634.95,4,2,3,423,Potential Loyalists ^-^,2712.515767634855,High Value,Growth Opportunity
17986,58,1,20.8,3,2,1,321,Promising :),88.85790686952512,Low Value,Nurture
17987,158,1,198.57,2,2,1,221,Lost Customers -_-,848.293969571231,Low Value,Nurture
17988,13,7,201.12,5,5,1,551,OG-Champions,122.74108674175064,Low Value,Nurture
17990,238,3,630.84,1,4,3,143,At Risk :(,898.3192623328723,Low Value,Nurture
17991,227,2,93.35,1,3,1,131,At Risk :(,199.3962886122637,Low Value,Nurture
17994,38,4,678.49,4,4,3,443,OG-Champions,724.6298224988474,Low Value,Nurture
17995,283,1,76.1,1,2,1,121,Lost Customers -_-,325.1003227293683,Low Value,Nurture
17997,65,8,1970.67,3,5,4,354,Loyal Customers ;),1052.3414142461963,Medium Value,Growth Opportunity
17999,303,2,382.06,1,3,2,132,At Risk :(,816.0829783310281,Low Value,Nurture
18001,14,2,417.23,5,3,2,532,Loyal Customers ;),891.2063577685569,Low Value,Nurture
18004,364,1,169.47,1,2,1,121,Lost Customers -_-,723.9783402489626,Low Value,Nurture
18005,49,2,249.72,3,3,1,331,Loyal Customers ;),533.4037621023513,Low Value,Nurture
18006,25,1,444.68,4,2,2,422,Potential Loyalists ^-^,1899.679520516367,High Value,Growth Opportunity
18008,37,9,2116.19,4,5,5,455,OG-Champions,1004.4883223195532,Medium Value,Growth Opportunity
18009,237,1,257.34,1,2,2,122,Lost Customers -_-,1099.360276625173,Medium Value,Growth Opportunity
18010,258,1,174.8,1,2,1,121,Lost Customers -_-,746.7481788842786,Low Value,Nurture
18011,697,1,102.79,1,2,1,121,Lost Customers -_-,439.1203964960811,Low Value,Nurture
18013,157,2,187.29,2,3,1,231,At Risk :(,400.05282157676345,Low Value,Nurture
18014,30,1,166.42,4,2,1,421,Potential Loyalists ^-^,710.9486952512678,Low Value,Nurture
18015,213,1,120.03,1,2,1,121,Lost Customers -_-,512.7699308437068,Low Value,Nurture
18016,76,5,1483.56,3,4,4,344,Loyal Customers ;),1267.5580414937758,Medium Value,Growth Opportunity
18017,83,3,523.0,3,4,3,343,Loyal Customers ;),744.7545719993853,Low Value,Nurture
18018,109,2,122.14,2,3,1,231,At Risk :(,260.8919409866298,Low Value,Nurture
18019,53,1,38.45,3,2,1,321,Promising :),164.25896726602122,Low Value,Nurture
18022,244,1,668.11,1,2,3,123,Lost Customers -_-,2854.175776855694,High Value,Win Back Campaign
18024,65,2,389.78,3,3,2,332,Loyal Customers ;),832.5729552789303,Low Value,Nurture
18027,305,1,115.31,1,2,1,121,Lost Customers -_-,492.6060212079299,Low Value,Nurture
18030,44,2,230.65,4,3,1,431,Loyal Customers ;),492.67010142923,Low Value,Nurture
18032,101,1,73.5,2,2,1,221,Lost Customers -_-,313.9930843706777,Low Value,Nurture
18033,214,1,97.97,1,2,1,121,Lost Customers -_-,418.52928538497,Low Value,Nurture
18034,23,2,422.88,4,3,2,432,Loyal Customers ;),903.2747994467496,Medium Value,Growth Opportunity
18035,44,3,730.4,4,4,3,443,OG-Champions,1040.0931919471338,Medium Value,Growth Opportunity
18036,107,3,405.62,2,4,2,242,At Risk :(,577.604874750269,Low Value,Nurture
18037,126,6,70.02,2,5,1,251,At Risk :(,49.854412171507605,Low Value,Nurture
18040,21,2,357.2,4,3,2,432,Loyal Customers ;),762.9818349469801,Low Value,Nurture
18041,13,21,4183.39,5,5,5,555,OG-Champions,851.0239904278908,Low Value,Nurture
18042,55,1,165.05,3,2,1,321,Promising :),705.0960350391886,Low Value,Nurture
18043,26,3,559.51,4,4,3,443,OG-Champions,796.7449915475642,Low Value,Nurture
18044,89,10,2088.6,2,5,5,255,At Risk :(,892.2530013831258,Low Value,Nurture
18045,47,1,189.4,3,2,1,321,Promising :),809.1195942830798,Low Value,Nurture
18048,205,2,172.29,1,3,1,131,At Risk :(,368.0127109266943,Low Value,Nurture
18050,361,1,74.4,1,2,1,121,Lost Customers -_-,317.83789764868607,Low Value,Nurture
18053,72,1,300.02,3,2,2,322,Promising :),1281.689866297833,Medium Value,Growth Opportunity
18055,41,10,6784.19,4,5,5,455,OG-Champions,2898.215976947902,High Value,VIP Retention
18056,290,1,363.65,1,2,2,122,Lost Customers -_-,1553.5181650530196,Medium Value,Growth Opportunity
18058,11,1,170.16,5,2,1,521,Potential Loyalists ^-^,726.926030428769,Low Value,Nurture
18059,25,3,306.46,4,4,2,442,OG-Champions,436.40054710311966,Low Value,Nurture
18061,23,10,2119.41,4,5,5,455,OG-Champions,905.4150788381742,Medium Value,Growth Opportunity
18062,175,3,720.52,2,4,3,243,At Risk :(,1026.0240233594589,Medium Value,Growth Opportunity
18064,135,2,814.0,2,3,3,233,At Risk :(,1738.7100046104194,High Value,Urgent Retention
18065,88,14,2392.83,3,5,5,355,Loyal Customers ;),730.1575044457617,Low Value,Nurture
18066,77,1,318.0,3,2,2,322,Promising :),1358.5006915629322,Medium Value,Growth Opportunity
18067,42,1,396.33,4,2,2,422,Potential Loyalists ^-^,1693.1276071922543,High Value,Growth Opportunity
18068,291,1,101.7,1,2,1,121,Lost Customers -_-,434.46390041493777,Low Value,Nurture
18069,2,5,2036.67,5,4,4,544,OG-Champions,1740.136857538036,High Value,VIP Retention
18071,259,2,453.0,1,3,2,132,At Risk :(,967.6113416320884,Medium Value,Growth Opportunity
18072,158,1,247.44,2,2,1,221,Lost Customers -_-,1057.0673305670816,Medium Value,Growth Opportunity
18073,116,12,3877.52,2,5,5,255,At Risk :(,1380.4018871984017,Medium Value,Growth Opportunity
18074,698,1,489.6,1,2,2,122,Lost Customers -_-,2091.5784232365145,High Value,Win Back Campaign
